 FLOW_OUT_5
observed          L95PPU         U95PPU         Best_Sim       M95PPU
28.424000       1.862940        17.664026       29.379999       4.886000       
21.778999       2.260702        14.281850       27.620001       4.738310       
20.115999       1.182767        10.435625       25.920000       2.945570       
18.659000       0.811226        6.023977        24.100000       2.314322       
18.046000       2.059069        8.788853        22.370001       6.586190       
23.663000       6.711600        19.154799       20.920000       14.571930      
29.757999       9.726469        52.025402       19.840000       38.190216      
29.721001       9.923105        43.775402       19.280001       19.919806      
27.785999       11.658950       28.938253       18.660000       17.754995      
33.361000       18.247499       71.991753       19.190001       46.510098      
26.639999       14.902419       42.627499       18.520000       24.037598      
21.874001       3.839716        25.183701       18.080000       8.806650       
21.778000       0.561619        16.748363       17.510000       3.631091       
18.306999       0.241601        13.474040       16.790001       2.256713       
18.069000       0.144258        9.243337        15.990000       1.712216       
16.704000       0.063047        6.446539        15.120000       1.382492       
15.236000       0.025411        4.743333        14.230000       1.143539       
14.725000       3.600688        32.018211       13.390000       25.597099      
15.995000       9.932375        74.037689       12.920000       52.848701      
28.570999       20.850250       88.523926       14.230000       57.939003      
21.594000       24.070000       75.858994       15.580000       53.527798      
24.941000       25.551250       77.831337       16.740000       49.504204      
33.652000       29.711250       71.858002       18.430000       51.611202      
26.917999       49.064003       84.918999       20.379999       71.863312      
17.400000       5.379696        46.085663       21.520000       14.716129      
15.297000       3.402351        33.911377       22.190001       9.999319       
15.014000       2.036615        22.797901       22.459999       8.209423       
14.175000       1.014540        20.218740       22.420000       7.007344       
12.963000       0.809230        15.562840       22.120001       6.153327       
12.172000       1.504844        11.461500       21.629999       5.493380       
17.589001       10.014063       46.649635       21.240000       33.496277      
32.511002       22.894583       87.368378       22.730000       67.458595      
32.439999       49.616669       159.951996      25.740000       132.940201     
31.468000       40.632000       120.095985      29.280001       80.765892      
23.242001       15.540833       69.694000       29.070000       29.306406      
33.277000       60.905003       233.213821      34.220001       189.405289     
37.021000       56.173000       149.570999      36.810001       99.206879      
23.285000       13.633203       85.615990       39.230000       30.630404      
19.195000       5.332061        58.157604       40.279999       15.426630      
16.929001       2.562375        40.652351       40.560001       12.328869      
15.112000       1.446268        36.047546       40.270000       10.494351      
20.023001       13.021750       30.704620       40.410000       21.982395      
34.573002       18.655998       41.852001       40.310001       32.329506      
26.774000       19.322857       46.238567       39.669998       32.388199      
24.858000       17.678001       46.938011       38.980000       29.311399      
16.485001       14.319445       39.399006       39.160000       25.220301      
27.735001       33.088001       135.101685      37.430000       106.672386     
23.007999       19.636518       88.317337       38.480000       44.712204      
14.568000       7.545907        49.090401       37.959999       19.323681      
12.462000       5.589173        35.930546       36.980000       15.077381      
11.408000       3.156687        26.526354       35.790001       12.745348      
10.302000       1.937992        20.850641       34.400002       11.063404      
8.619000        1.406095        17.295021       32.910000       9.719851       
11.209000       12.209587       51.708904       31.549999       36.935295      
26.284000       28.281000       83.412010       31.830000       62.592396      
27.688000       29.829950       64.972580       33.200001       48.079994      
34.192001       56.964001       120.577332      37.880001       98.293884      
25.264999       33.858749       85.411888       39.820000       61.591202      
31.103001       39.130417       94.354866       39.340000       68.651787      
28.757999       45.375000       80.978348       40.520000       64.931107      
18.181000       13.086375       54.218338       40.119999       25.403696      
19.156000       8.365973        38.879749       39.200001       18.565931      
18.664000       5.242361        32.146599       38.000000       15.490718      
16.896000       4.129230        25.756411       36.570000       13.449226      
14.591000       3.085092        20.140863       35.009998       11.824119      
20.969999       14.633750       27.980129       33.700001       22.224098      
30.546000       36.367081       115.257164      35.849998       93.333809      
37.423000       40.983517       79.862236       40.560001       55.486698      
33.818001       72.902245       199.319778      43.630001       169.914688     
28.389999       42.376564       88.217003       43.470001       60.590904      
24.141001       12.838148       62.125999       42.720001       24.974798      
19.507000       13.906177       44.632008       41.759998       23.680702      
18.017000       9.907404        37.560745       40.549999       18.566599      
17.256001       5.098594        31.274250       39.029999       12.976740      
17.028999       3.089562        25.608723       37.349998       10.849191      
16.485001       2.167964        17.870199       35.520000       9.434505       
15.684000       1.730956        14.292750       33.630001       8.276389       
14.613000       2.378600        11.861361       31.730000       7.682159       
30.289000       20.867083       113.869347      30.520000       96.625801      
28.277000       13.976381       65.044991       30.730000       30.258102      
27.434999       29.524374       100.257988      30.459999       72.032707      
27.964001       27.145000       84.384003       32.250000       53.540508      
22.052000       32.592918       89.327126       31.270000       67.189011      
27.854000       37.862797       100.339493      32.619999       69.975403      
17.854000       5.363465        53.571865       33.240002       15.132718      
16.764999       3.329250        36.651703       33.060001       9.890029       
16.643999       2.473649        29.981070       32.480000       7.883309       
15.345000       0.912020        22.280821       31.590000       6.632473       
15.264000       0.500466        15.252300       30.480000       5.721776       
16.405001       6.172060        15.440063       29.250000       11.392047      
19.737000       12.423333       54.378849       28.420000       38.611492      
33.263000       35.373333       189.450455      30.410000       158.451599     
30.778000       21.525000       104.478500      32.750000       52.483105      
22.000999       46.566666       102.437828      34.380001       85.306404      
29.969000       27.792841       84.204002       34.389999       49.051991      
30.778000       60.058998       105.458908      37.669998       91.089806      
18.479000       6.262530        60.252666       38.730000       18.822859      
16.250000       4.144864        42.347557       38.520000       12.888908      
16.025999       2.373141        35.387604       37.860001       10.589069      
15.477000       1.566338        25.909639       36.830002       9.072317       
14.783000       8.722879        19.795557       35.590000       15.066813      
13.366000       2.939668        16.163277       34.220001       8.125391       
22.422001       14.686666       39.341251       33.099998       31.812908      
29.457001       21.340313       56.280014       32.599998       39.371010      
19.382000       8.295950        38.085152       31.740000       20.322638      
22.662001       23.013126       47.830009       31.920000       36.408802      
23.527000       21.915937       46.537998       30.020000       33.763195      
25.013000       12.197708       35.643330       29.490000       20.897301      
26.204000       11.030263       36.387997       29.020000       20.638803      
16.632999       1.564595        20.814133       27.840000       6.079910       
15.903000       0.915885        16.247202       26.510000       4.414330       
14.934000       0.628695        12.205374       25.059999       3.578595       
13.826000       0.130414        8.896831        23.600000       3.024280       
12.943000       0.061550        6.919630        22.120001       2.638463       
14.373000       1.643484        16.828199       20.700001       8.799881       
28.469999       15.709126       51.962997       19.629999       38.819996      
29.417000       6.266503        26.644526       19.930000       11.911250      
19.691999       16.151876       50.340996       18.969999       39.480896      
14.427000       2.094275        24.901602       18.250000       9.235861       
11.976000       0.341687        16.411814       17.490000       2.936136       
12.591000       0.950266        11.972970       16.709999       2.666474       
12.085000       0.153202        9.172838        15.860000       1.524484       
11.894000       0.040809        5.972970        14.910000       1.174138       
12.551000       0.937670        4.838650        14.030000       2.695326       
15.140000       2.182697        6.662800        13.420000       3.525230       
15.370000       2.139513        7.653000        12.590000       4.090900       
17.634001       5.335350        20.941051       11.950000       13.310102      

p-factor= 0.68
r-factor= 4.95
R2= 0.09
Nash_Sutclif= -4.09


 FLOW_OUT_36
observed          L95PPU         U95PPU         Best_Sim       M95PPU
10.410000       7.005675        10.752602       5.043000        9.318851       
9.521000        8.686875        15.340691       4.251000        13.852378      
10.064000       7.507425        11.949066       5.443000        10.252810      
10.115000       13.996545       17.894751       12.090000       15.901000      
8.662000        0.256389        4.348682        5.539000        0.697650       
8.262000        0.137802        1.646095        4.792000        0.357190       
7.803000        0.081237        0.582590        4.129000        0.203767       
7.942000        0.082493        0.425118        3.549000        0.181518       
7.951000        0.180579        0.853193        3.071000        0.591853       
8.247000        1.772100        3.047737        2.925000        2.637780       
8.951000        3.185425        5.148725        3.082000        4.155460       
9.467000        2.457281        5.664824        2.965000        4.214760       
10.418000       8.557300        16.063564       5.298000        14.115203      
10.225000       18.552225       23.309004       10.880000       21.736696      
9.886000        17.610001       25.336670       11.150000       23.274500      
9.844000        21.932693       27.503002       17.540001       24.744696      
8.780000        0.837880        7.135481        8.061000        1.705655       
8.480000        0.264831        2.964260        7.028000        0.741046       
8.312000        0.188127        1.504582        6.066000        0.493725       
8.036000        0.144635        0.849728        5.223000        0.427902       
8.027000        0.186466        0.776941        4.517000        0.405854       
8.298000        0.697852        1.456767        3.986000        1.137395       
8.426000        0.597555        1.280963        3.501000        1.014205       
8.583000        0.201311        0.776400        3.094000        0.401890       
9.542000        0.691733        1.795700        2.766000        0.986659       
9.691000        0.145114        0.706479        2.521000        0.334104       
10.076000       3.563750        7.508600        2.735000        6.683378       
9.388000        0.189802        2.224080        2.734000        0.588953       
9.590000        0.148002        1.037160        2.376000        0.328145       
8.835000        0.059372        0.330934        2.051000        0.155950       
8.502000        0.045830        0.273619        1.769000        0.119106       
8.359000        0.034338        0.181278        1.521000        0.097666       
8.340000        0.013763        0.142063        1.312000        0.083237       
8.242000        0.009591        0.120416        1.131000        0.073430       
9.478000        2.189600        7.599901        1.456000        6.689209       
10.668000       2.790000        5.785000        2.191000        4.579650       
8.972000        1.905375        3.616900        2.299000        2.623610       
9.410000        1.229194        2.283500        2.258000        1.511590       
9.670000        1.438187        2.700400        2.105000        1.958980       
10.030000       0.364493        1.814843        1.981000        0.741681       
9.319000        0.045578        1.010793        1.726000        0.163111       
8.681000        0.017247        0.346184        1.486000        0.076268       
8.950000        0.010789        0.136039        1.278000        0.047559       
8.842000        0.007183        0.060024        1.096000        0.034330       
8.793000        0.407458        1.020666        0.992600        0.893409       
9.214000        1.099093        2.233300        1.120000        1.769616       
9.731000        2.966400        7.316308        1.620000        6.190361       
9.515000        0.675009        3.176140        1.748000        1.328985       
9.088000        1.523440        2.634900        1.671000        1.979330       
10.102000       2.598900        6.295575        1.956000        5.024831       
9.038000        2.070667        3.943000        2.057000        2.680440       
9.034000        0.374959        1.804458        1.944000        0.709922       
8.693000        0.027233        1.029884        1.700000        0.157368       
8.681000        0.007569        0.333299        1.462000        0.063922       
8.681000        0.002075        0.126011        1.256000        0.037376       
8.493000        0.001372        0.053526        1.076000        0.025855       
8.345000        0.001178        0.045939        0.923500        0.019716       
8.509000        2.797750        4.962667        2.250000        4.738810       
8.966000        8.430825        13.164691       6.933000        12.063840      
9.503000        1.509234        5.443600        2.202000        2.885319       
8.975000        4.577200        8.446677        3.164000        7.569670       
9.393000        2.925387        6.047824        2.904000        4.135560       
8.996000        3.028514        5.429834        3.184000        4.170091       
8.824000        6.555687        8.694454        4.051000        7.990671       
7.535000        0.134343        2.629285        3.355000        0.438307       
7.219000        0.058904        0.906463        2.893000        0.198460       
7.219000        0.035923        0.340255        2.493000        0.135773       
7.110000        0.027639        0.236719        2.143000        0.105520       
7.164000        0.019394        0.108090        1.847000        0.090599       
7.209000        0.018850        0.095246        1.593000        0.078575       
8.396000        1.402500        5.716115        1.551000        4.712540       
8.087000        2.980500        7.017000        2.233000        5.623099       
7.966000        7.140100        15.136689       3.403000        13.730089      
8.099000        5.009569        10.894202       4.502000        7.229960       
7.362000        1.636953        4.115125        4.168000        2.210970       
9.605000        20.657497       28.354729       15.520000       26.240101      
8.335000        4.930000        9.748002        6.569000        6.677650       
7.114000        0.748829        4.154605        5.146000        1.303473       
6.524000        0.078654        1.492086        4.440000        0.247963       
6.667000        0.052902        0.518625        3.813000        0.166356       
6.933000        0.046646        0.366523        3.283000        0.135564       
8.550000        0.103200        0.501299        2.832000        0.329954       
8.709000        1.761667        4.126280        2.692000        3.371291       
8.402000        1.024078        2.415000        2.610000        1.589830       
8.450000        1.513375        2.872500        2.500000        2.072200       
8.440000        1.445092        2.928767        2.448000        2.184690       
9.026000        5.123900        14.453201       2.872000        12.327151      
8.468000        0.370806        5.602227        3.584000        1.339025       
7.888000        0.183386        2.233440        3.114000        0.481948       
7.402000        0.093187        0.870899        2.694000        0.237022       
7.328000        0.056619        0.337703        2.326000        0.161118       
7.328000        0.044737        0.238289        2.003000        0.127110       
7.261000        0.016528        0.185688        1.728000        0.106536       
8.215000        1.564958        6.292947        1.632000        5.453350       
9.421000        3.639725        7.670065        2.620000        5.812361       
8.781000        1.687350        3.975075        2.578000        2.892350       
9.182000        3.295800        6.987801        2.955000        5.199419       
9.305000        3.515067        9.126886        3.076000        7.063839       
10.280000       1.862877        6.263799        3.494000        3.589979       
9.605000        3.694225        6.346300        3.596000        5.138999       
8.279000        0.484887        2.438770        3.280000        0.952465       
7.350000        0.089826        1.199922        2.871000        0.251636       
7.073000        0.048655        0.531592        2.476000        0.155990       
6.803000        0.036741        0.243636        2.130000        0.119630       
6.586000        0.017937        0.197731        1.837000        0.098929       
9.068000        0.905722        1.787265        1.736000        1.528029       
10.832000       1.942600        5.159972        1.829000        4.227460       
10.229000       1.632720        4.203600        2.013000        2.608810       
10.961000       11.392200       18.222399       4.562000        16.121941      
10.298000       3.928250        7.055748        3.969000        5.099549       
9.019000        0.583195        2.995420        3.600000        0.973759       
8.399000        0.884265        2.117240        3.239000        1.216665       
8.234000        0.646705        1.311540        2.878000        0.943343       
8.144000        0.065171        0.617549        2.532000        0.179024       
7.978000        0.032473        0.298711        2.182000        0.112448       
7.557000        0.024248        0.207174        1.875000        0.088086       
7.340000        0.009246        0.087175        1.615000        0.073406       
7.183000        0.032528        0.098553        1.393000        0.079799       
10.583000       8.133250        16.395378       4.660000        14.678788      
8.708000        0.673474        4.772280        2.810000        1.677495       
9.921000        5.294175        10.603267       4.069000        9.169700       
9.111000        2.021477        6.065249        3.531000        3.405850       
9.391000        6.120800        10.849576       4.836000        9.538432       
9.759000        3.232435        7.324999        4.148000        4.870110       
8.581000        0.128473        3.025440        3.751000        0.459333       
8.365000        0.055949        1.005971        3.233000        0.200378       
8.173000        0.028531        0.369698        2.783000        0.127656       
8.006000        0.019418        0.253624        2.389000        0.095136       
7.495000        0.015246        0.114287        2.056000        0.076811       
7.727000        0.611663        1.340120        1.862000        1.093576       
7.786000        2.376725        5.838630        2.508000        5.001860       
9.775000        9.209200        18.353449       4.394000        16.863041      
8.595000        1.328630        7.457901        4.012000        2.659340       
8.473000        7.378400        11.804134       5.282000        10.683751      
9.514000        1.810474        5.527667        4.492000        2.753030       
9.596000        7.246900        9.345075        6.964000        8.586171       
8.029000        0.109061        2.481520        4.067000        0.382241       
7.695000        0.060275        0.831521        3.504000        0.186530       
7.581000        0.041589        0.410121        3.017000        0.130071       
7.302000        0.034006        0.158100        2.591000        0.102429       
7.291000        0.928263        1.528306        2.381000        1.364167       
7.325000        0.123041        0.395444        2.085000        0.233760       
10.127000       1.794800        4.158725        2.101000        3.450191       
9.009000        2.346781        5.432275        2.198000        4.281940       
7.949000        0.329811        2.700280        2.369000        1.023655       
8.563000        3.264200        4.937800        2.532000        4.236578       
8.426000        2.541436        4.407000        2.513000        3.500792       
9.312000        1.079226        2.542500        2.470000        1.572660       
8.762000        1.133000        2.618000        2.382000        1.781550       
7.472000        0.040749        0.899400        2.065000        0.169352       
7.014000        0.015470        0.365720        1.776000        0.084254       
7.003000        0.009398        0.159001        1.523000        0.054290       
7.003000        0.005527        0.068786        1.309000        0.040521       
6.789000        0.004561        0.058937        1.125000        0.033041       
7.184000        0.736917        2.786769        0.995100        2.230075       
7.519000        0.381548        2.145440        1.270000        1.037775       
9.234000        1.387156        2.816800        1.348000        2.055120       
7.154000        0.501480        1.729720        1.289000        0.770373       
7.182000        3.218800        7.291106        1.730000        6.518541       
5.972000        0.071035        2.014375        1.857000        0.470000       
5.938000        0.015718        0.965396        1.600000        0.106669       
6.098000        0.009959        0.315923        1.376000        0.056553       
6.050000        0.002361        0.148470        1.182000        0.031048       
5.744000        0.001292        0.050392        1.013000        0.020273       
5.843000        0.004871        0.046852        0.869900        0.027695       
6.438000        0.085448        0.444175        0.763300        0.182274       
6.755000        0.142114        0.583755        0.682300        0.246989       
6.918000        0.873388        3.184560        0.746400        2.132031       

p-factor= 0.12
r-factor= 1.93
R2= 0.12
Nash_Sutclif= -25.46


 FLOW_OUT_37
observed          L95PPU         U95PPU         Best_Sim       M95PPU
17.496000       14.971899       27.064411       8.797000        23.557877      
11.684000       17.414000       31.630766       10.730000       28.359402      
12.323000       17.171000       26.320400       12.410000       22.017799      
15.205000       28.589996       38.806492       16.080000       34.351997      
10.533000       1.122665        14.934902       14.590000       2.742330       
10.093000       0.773151        7.916480        12.690000       1.697046       
9.291000        0.506925        3.645170        11.000000       1.162258       
9.038000        0.316954        2.147760        9.520000        1.018912       
8.802000        0.755376        1.854816        8.279000        1.377526       
8.694000        3.675833        6.857800        7.697000        5.743869       
11.146000       6.587137        10.686074       7.773000        8.685090       
11.328000       5.405536        10.924549       7.407000        8.587131       
12.173000       14.302800       33.972301       8.946000        29.602461      
16.042999       32.208252       49.546856       13.460000       45.641605      
14.336000       32.254124       48.210663       16.580000       43.285595      
14.283000       47.263000       61.851749       22.860001       56.416481      
11.197000       3.216534        28.216536       22.639999       6.859439       
9.608000        1.905588        15.473398       19.850000       3.495790       
9.237000        1.023727        7.511700        17.280001       2.463185       
9.154000        0.576279        4.887510        15.010000       2.085288       
9.007000        0.839488        3.272640        13.080000       1.870038       
9.389000        2.186615        3.809850        11.550000       3.100959       
10.661000       1.891542        3.326725        10.180000       2.722790       
10.508000       1.103372        2.477125        9.007000        1.622520       
12.624000       2.230395        3.969200        8.053000        2.798260       
12.667000       0.875468        2.168800        7.380000        1.289989       
18.365999       6.231700        15.027641       7.397000        13.354652      
13.472000       0.996207        5.839858        7.250000        2.032833       
12.921000       0.679832        2.938040        6.338000        1.121516       
10.642000       0.403300        1.802713        5.510000        0.685602       
9.831000        0.270979        1.169520        4.788000        0.559581       
9.318000        0.110220        0.699429        4.149000        0.470099       
8.981000        0.053142        0.574565        3.604000        0.403390       
8.833000        0.040931        0.487048        3.131000        0.356035       
12.559000       3.655500        15.622426       3.639000        13.544312      
16.527000       7.200480        12.888800       5.132000        10.189570      
11.891000       4.325362        8.255600        5.360000        5.826779       
12.226000       2.647153        5.292374        5.221000        3.222900       
14.415000       3.498140        5.990200        4.833000        4.299889       
14.399000       1.095736        4.318175        4.561000        1.907830       
12.062000       0.148346        2.062350        3.982000        0.431099       
10.339000       0.084380        0.751016        3.436000        0.239522       
9.913000        0.057179        0.344387        2.963000        0.165343       
9.482000        0.030098        0.278865        2.547000        0.122658       
9.360000        0.680403        2.094980        2.285000        1.745797       
12.574000       2.256775        4.533499        2.496000        3.648600       
13.038000       3.917350        14.510228       2.872000        11.658728      
14.211000       2.092701        8.883451        3.845000        3.911659       
12.970000       3.387774        5.893052        3.678000        4.398050       
14.508000       5.567600        13.569200       4.234000        10.596701      
12.004000       4.335379        8.553333        4.412000        5.685340       
11.535000       0.890489        4.308787        4.156000        1.633027       
9.985000        0.042570        2.556940        3.637000        0.408984       
9.510000        0.007011        1.252616        3.128000        0.197017       
9.243000        0.003774        0.537400        2.687000        0.129143       
8.843000        0.003126        0.325975        2.301000        0.094927       
8.526000        0.002682        0.279650        1.974000        0.074632       
8.611000        1.940500        9.814462        2.141000        8.559591       
9.438000        6.538650        21.147503       3.172000        16.916504      
12.362000       7.169200        21.160336       6.253000        13.248650      
10.502000       8.715124        17.334970       6.194000        14.271917      
12.724000       7.743572        15.902000       7.530000        10.980879      
12.996000       7.388900        12.991999       8.020000        9.962920       
11.851000       14.032700       18.491465       9.076000        16.933861      
9.534000        0.672514        7.433280        8.233000        1.739587       
8.889000        0.325881        4.416680        7.151000        0.985270       
8.665000        0.248413        2.030140        6.209000        0.767983       
8.464000        0.074990        1.125928        5.378000        0.636709       
8.515000        0.021938        0.941634        4.670000        0.548521       
7.266000        0.016539        0.609219        4.057000        0.479916       
10.172000       2.157958        10.096465       3.852000        7.956741       
12.629000       8.194167        17.219625       5.235000        13.972670      
12.585000       11.637200       30.382942       6.584000        26.866344      
11.687000       13.132917       26.840002       10.090000       18.118206      
8.815000        3.516037        12.313799       9.344000        5.204781       
15.092000       20.264000       51.967274       11.700000       45.575504      
11.199000       14.178750       31.418756       14.930000       20.869801      
10.391000       1.973870        13.977551       13.880000       3.960520       
7.594000        0.480201        7.409719        12.040000       1.318646       
6.593000        0.345434        3.349540        10.390000       0.975196       
6.444000        0.111027        1.878256        8.995000        0.805577       
9.961000        0.553925        1.606920        7.797000        1.123724       
14.158000       3.737156        9.047699        7.276000        7.343680       
12.744000       3.006850        5.816400        6.944000        4.137590       
12.666000       3.793413        7.038933        6.586000        5.074880       
9.476000        3.572411        6.830249        6.397000        5.064770       
14.214000       9.477200        29.654253       7.073000        25.305508      
10.234000       1.974375        14.810001       8.600000        5.060299       
8.476000        0.857120        6.634659        7.552000        1.880190       
7.678000        0.538675        4.020830        6.605000        1.243291       
7.348000        0.410386        2.546240        5.768000        0.990462       
6.685000        0.129543        1.576332        5.024000        0.835832       
6.227000        0.069552        1.088713        4.387000        0.723286       
7.712000        2.133000        11.022355       4.059000        8.661051       
14.168000       9.692175        18.020338       5.953000        14.207711      
12.698000       3.801938        7.874726        5.895000        5.603660       
13.198000       8.136500        16.920799       6.656000        13.220920      
11.695000       6.926161        15.381499       6.901000        11.462440      
15.368000       7.228400        16.302797       7.789000        11.490709      
12.818000       8.314166        14.019499       7.990000        11.363001      
10.486000       1.304540        7.009735        7.360000        2.625190       
10.184000       0.495249        4.092800        6.499000        1.203563       
9.714000        0.338222        2.462280        5.664000        0.887010       
9.373000        0.111474        1.541593        4.924000        0.735935       
9.254000        0.044614        1.003830        4.291000        0.631430       
11.076000       2.029938        3.978400        4.034000        3.446019       
14.164000       4.013900        10.762608       4.184000        8.781930       
15.165000       3.939576        8.053575        4.622000        5.366471       
14.677000       18.610300       40.421204       8.179000        35.500782      
13.553000       8.978953        17.353096       9.022000        11.786191      
11.817000       1.436502        8.570998        8.240000        2.735100       
10.686000       1.975384        6.320599        7.413000        3.001749       
10.356000       1.480301        4.029499        6.608000        2.394990       
9.349000        0.337780        2.535320        5.846000        0.889425       
8.822000        0.216322        1.668350        5.077000        0.667241       
8.720000        0.054368        1.022736        4.399000        0.558403       
8.634000        0.011643        0.763800        3.819000        0.477730       
8.493000        0.158090        0.622252        3.319000        0.449353       
13.470000       10.536499       31.981998       5.360000        28.348228      
11.282000       2.560563        12.219813       6.737000        5.292910       
14.337000       7.451200        20.310799       6.462000        16.426323      
12.248000       6.957792        18.417868       8.566000        11.387011      
10.747000       8.995026        20.332453       8.003000        16.686712      
12.052000       9.194927        20.987247       9.952000        13.907612      
8.886000        0.530902        8.389766        9.024000        1.662890       
8.590000        0.260625        4.789001        7.815000        0.905668       
8.424000        0.172664        2.143120        6.762000        0.670251       
8.091000        0.099151        1.239992        5.836000        0.540114       
7.836000        0.010820        0.745829        5.049000        0.453558       
8.606000        1.503156        2.809725        4.546000        2.443669       
9.222000        2.315813        10.145515       4.262000        8.054700       
16.198999       12.402949       38.071026       6.566000        34.547039      
13.173000       4.736237        22.598400       9.572000        9.785391       
11.658000       14.385798       23.919430       9.914000        21.460840      
12.146000       4.780345        15.242002       10.630000       7.670081       
11.330000       12.838750       19.421427       10.690000       17.476904      
9.512000        0.610276        8.972701        10.150000       1.756659       
8.924000        0.381569        4.581000        8.792000        0.992710       
8.457000        0.258998        2.459540        7.617000        0.765751       
8.224000        0.064355        1.360312        6.583000        0.635310       
7.967000        2.196062        3.294625        5.980000        2.970600       
7.901000        0.398811        1.364920        5.257000        0.779293       
10.732000       3.656000        8.826301        5.168000        7.532510       
11.667000       5.046250        10.491249       5.318000        8.574471       
7.989000        1.870304        7.306398        5.637000        3.573750       
10.496000       6.276667        10.529999       5.871000        8.866369       
12.221000       5.835275        9.823551        5.738000        7.520691       
11.788000       2.273771        6.129200        5.596000        3.404740       
12.202000       2.670255        6.199001        5.349000        4.092430       
9.128000        0.139935        2.731787        4.653000        0.568174       
7.951000        0.041699        0.719048        3.449000        0.259653       
7.381000        0.014983        0.445298        2.971000        0.206941       
6.389000        0.003997        0.376594        2.558000        0.177986       
7.636000        0.539328        3.844290        2.245000        2.582473       
8.297000        2.506125        5.431915        2.747000        3.978370       
14.068000       3.357924        6.161800        2.943000        4.813509       
10.411000       1.283333        3.753000        2.845000        1.856440       
8.621000        4.907600        14.304085       3.454000        12.360238      
6.606000        0.427725        5.462190        3.919000        1.558234       
6.054000        0.025472        2.708140        3.380000        0.300763       
6.347000        0.013774        1.168753        2.907000        0.163035       
6.689000        0.003253        0.499600        2.498000        0.096868       
6.449000        0.002758        0.214000        2.140000        0.064669       
6.418000        0.017398        0.197245        1.837000        0.075345       
6.904000        0.222645        0.921550        1.613000        0.453302       

p-factor= 0.27
r-factor= 2.31
R2= 0.06
Nash_Sutclif= -3.72


 SED_OUT_5
observed          L95PPU         U95PPU         Best_Sim       M95PPU
1.920000        6.761641        52.149963       18.490000       15.870798      
5.150000        19.265921       135.039978      20.080000       41.737602      
2.870000        7.723311        59.760395       17.059999       18.001343      
6.630000        22.816107       186.801331      22.360001       53.326004      
4.910000        13.834735       104.427254      18.639999       31.728004      
3.027000        15.238822       111.889328      19.639999       33.893299      
3.142000        21.373497       179.506653      20.950001       51.305801      
3.367000        14.891471       126.133011      19.510000       37.469906      
14.700000       20.568903       179.762375      20.110001       52.226105      
2.600000        9.074832        69.614395       18.730000       20.918882      
7.200000        10.160356       76.159500       19.750000       24.700050      
10.900000       11.373773       81.268661       19.860001       24.228897      
30.400000       25.928448       243.015030      25.400000       65.649200      
17.900000       18.783724       144.959763      23.790001       42.886803      
1.500000        9.121050        68.509422       20.530001       20.795950      
4.200000        21.285965       177.100021      23.990000       50.228195      
1.900000        18.513866       133.615738      22.049999       41.072899      
3.100000        9.083059        69.435608       19.870001       21.125732      

p-factor= 0.17
r-factor= 14.83
R2= 0.40
Nash_Sutclif= -3.30


 SED_OUT_8
observed          L95PPU         U95PPU         Best_Sim       M95PPU
4.620000        28.559624       204.719971      37.110001       63.502609      
2.080000        23.447149       173.974503      36.590000       52.635899      
8.260000        11.216977       78.724007       35.049999       25.703396      
6.590000        26.436298       194.445251      35.130001       57.008198      
9.770000        18.569235       134.393982      35.549999       40.457104      
10.920000       36.422546       246.591003      35.820000       77.698280      
4.210000        15.757661       115.117004      37.500000       34.527100      
1.980000        14.509827       109.818237      35.689999       33.870701      
1.920000        12.283854       90.624992       33.860001       27.746998      
4.880000        40.313290       340.071503      39.279999       108.817497     
3.260000        14.124493       101.236015      31.290001       31.648903      
8.480000        42.314228       303.581329      41.509998       98.302704      
2.798000        24.233545       180.128754      34.189999       56.093990      
2.389000        21.938799       172.884033      35.279999       53.407997      
1.601000        14.209519       107.324997      33.000000       35.838200      
3.233000        42.800598       311.446136      42.009998       95.963181      
2.236000        23.977129       214.792969      32.689999       66.346405      
4.900000        40.908779       308.026123      40.009998       101.782867     
4.000000        17.276369       123.854134      38.650002       38.731400      
8.300000        31.489876       210.908340      38.740002       69.491302      
1.150000        19.572258       141.098358      38.900002       46.059601      
18.600000       20.209236       142.285126      38.310001       43.071301      
6.400000        55.556602       370.282593      54.590000       128.614807     
9.600000        38.390228       246.690994      43.950001       79.724884      
1.700000        16.591635       117.276741      38.410000       36.189590      
4.000000        42.484116       269.473358      43.150002       89.636406      
3.000000        34.791016       232.455002      39.849998       74.367287      
1.800000        17.272442       123.772003      37.980000       38.937698      
7.500000        24.267397       168.508499      37.860001       55.015602      

p-factor= 0.03
r-factor= 43.47
R2= 0.04
Nash_Sutclif= -76.29


 SED_OUT_14
observed          L95PPU         U95PPU         Best_Sim       M95PPU
10.360000       22.072836       131.605316      31.410000       42.454288      
8.900000        7.210457        49.417400       30.830000       16.647699      
9.780000        16.519957       111.110680      31.280001       33.860001      
13.500000       9.932719        70.905502       27.070000       22.460747      
19.860001       14.297301       88.005989       20.530001       28.357904      
10.200000       9.444914        71.021431       19.400000       23.014038      
11.340000       7.627909        55.972820       18.959999       17.379232      
6.480000        9.180455        70.360809       19.190001       23.126152      
7.150000        5.633663        46.977047       17.690001       14.112423      
5.550000        19.985209       134.525314      39.459999       43.560104      
7.080000        5.507062        42.327797       16.379999       13.968601      
7.060000        15.641760       109.915375      21.559999       34.739193      
5.060000        27.884491       154.326004      39.169998       53.202202      
