Stname  observed          L95PPU          U95PPU        Best_Sim
FLOW_OUT_34     21.778000       0.561619        16.748363       17.510000      
FLOW_OUT_34     18.306999       0.241601        13.474040       16.790001      
FLOW_OUT_34     18.069000       0.144258        9.243337        15.990000      
FLOW_OUT_34     16.704000       0.063047        6.446539        15.120000      
FLOW_OUT_34     15.236000       0.025411        4.743333        14.230000      
FLOW_OUT_34     14.725000       3.600688        32.018211       13.390000      
FLOW_OUT_34     15.995000       9.932375        74.037689       12.920000      
FLOW_OUT_34     28.570999       20.850250       88.523926       14.230000      
FLOW_OUT_34     21.594000       24.070000       75.858994       15.580000      
FLOW_OUT_34     24.941000       25.551250       77.831337       16.740000      
FLOW_OUT_34     33.652000       29.711250       71.858002       18.430000      
FLOW_OUT_34     26.917999       49.064003       84.918999       20.379999      
FLOW_OUT_34     17.400000       5.379696        46.085663       21.520000      
FLOW_OUT_34     15.297000       3.402351        33.911377       22.190001      
FLOW_OUT_34     15.014000       2.036615        22.797901       22.459999      
FLOW_OUT_34     14.175000       1.014540        20.218740       22.420000      
FLOW_OUT_34     12.963000       0.809230        15.562840       22.120001      
FLOW_OUT_34     12.172000       1.504844        11.461500       21.629999      
FLOW_OUT_34     17.589001       10.014063       46.649635       21.240000      
FLOW_OUT_34     32.511002       22.894583       87.368378       22.730000      
FLOW_OUT_34     32.439999       49.616669       159.951996      25.740000      
FLOW_OUT_34     31.468000       40.632000       120.095985      29.280001      
FLOW_OUT_34     23.242001       15.540833       69.694000       29.070000      
FLOW_OUT_34     33.277000       60.905003       233.213821      34.220001      
FLOW_OUT_34     37.021000       56.173000       149.570999      36.810001      
FLOW_OUT_34     23.285000       13.633203       85.615990       39.230000      
FLOW_OUT_34     19.195000       5.332061        58.157604       40.279999      
FLOW_OUT_34     16.929001       2.562375        40.652351       40.560001      
FLOW_OUT_34     15.112000       1.446268        36.047546       40.270000      
FLOW_OUT_34     20.023001       13.021750       30.704620       40.410000      
FLOW_OUT_34     34.573002       18.655998       41.852001       40.310001      
FLOW_OUT_34     26.774000       19.322857       46.238567       39.669998      
FLOW_OUT_34     24.858000       17.678001       46.938011       38.980000      
FLOW_OUT_34     16.485001       14.319445       39.399006       39.160000      
FLOW_OUT_34     27.735001       33.088001       135.101685      37.430000      
FLOW_OUT_34     23.007999       19.636518       88.317337       38.480000      
FLOW_OUT_34     14.568000       7.545907        49.090401       37.959999      
FLOW_OUT_34     12.462000       5.589173        35.930546       36.980000      
FLOW_OUT_34     11.408000       3.156687        26.526354       35.790001      
FLOW_OUT_34     10.302000       1.937992        20.850641       34.400002      
FLOW_OUT_34     8.619000        1.406095        17.295021       32.910000      
FLOW_OUT_34     11.209000       12.209587       51.708904       31.549999      
FLOW_OUT_34     26.284000       28.281000       83.412010       31.830000      
FLOW_OUT_34     27.688000       29.829950       64.972580       33.200001      
FLOW_OUT_34     34.192001       56.964001       120.577332      37.880001      
FLOW_OUT_34     25.264999       33.858749       85.411888       39.820000      
FLOW_OUT_34     31.103001       39.130417       94.354866       39.340000      
FLOW_OUT_34     28.757999       45.375000       80.978348       40.520000      
FLOW_OUT_34     18.181000       13.086375       54.218338       40.119999      
FLOW_OUT_34     19.156000       8.365973        38.879749       39.200001      
FLOW_OUT_34     18.664000       5.242361        32.146599       38.000000      
FLOW_OUT_34     16.896000       4.129230        25.756411       36.570000      
FLOW_OUT_34     14.591000       3.085092        20.140863       35.009998      
FLOW_OUT_34     20.969999       14.633750       27.980129       33.700001      
FLOW_OUT_34     30.546000       36.367081       115.257164      35.849998      
FLOW_OUT_34     37.423000       40.983517       79.862236       40.560001      
FLOW_OUT_34     33.818001       72.902245       199.319778      43.630001      
FLOW_OUT_34     28.389999       42.376564       88.217003       43.470001      
FLOW_OUT_34     24.141001       12.838148       62.125999       42.720001      
FLOW_OUT_34     19.507000       13.906177       44.632008       41.759998      
FLOW_OUT_34     18.017000       9.907404        37.560745       40.549999      
FLOW_OUT_34     17.256001       5.098594        31.274250       39.029999      
FLOW_OUT_34     17.028999       3.089562        25.608723       37.349998      
FLOW_OUT_34     16.485001       2.167964        17.870199       35.520000      
FLOW_OUT_34     15.684000       1.730956        14.292750       33.630001      
FLOW_OUT_34     14.613000       2.378600        11.861361       31.730000      
FLOW_OUT_34     30.289000       20.867083       113.869347      30.520000      
FLOW_OUT_34     28.277000       13.976381       65.044991       30.730000      
FLOW_OUT_34     27.434999       29.524374       100.257988      30.459999      
FLOW_OUT_34     27.964001       27.145000       84.384003       32.250000      
FLOW_OUT_34     22.052000       32.592918       89.327126       31.270000      
FLOW_OUT_34     27.854000       37.862797       100.339493      32.619999      
FLOW_OUT_34     17.854000       5.363465        53.571865       33.240002      
FLOW_OUT_34     16.764999       3.329250        36.651703       33.060001      
FLOW_OUT_34     16.643999       2.473649        29.981070       32.480000      
FLOW_OUT_34     15.345000       0.912020        22.280821       31.590000      
FLOW_OUT_34     15.264000       0.500466        15.252300       30.480000      
FLOW_OUT_34     16.405001       6.172060        15.440063       29.250000      
FLOW_OUT_34     19.737000       12.423333       54.378849       28.420000      
FLOW_OUT_34     33.263000       35.373333       189.450455      30.410000      
FLOW_OUT_34     30.778000       21.525000       104.478500      32.750000      
FLOW_OUT_34     22.000999       46.566666       102.437828      34.380001      
FLOW_OUT_34     29.969000       27.792841       84.204002       34.389999      
FLOW_OUT_34     30.778000       60.058998       105.458908      37.669998      
FLOW_OUT_34     18.479000       6.262530        60.252666       38.730000      
FLOW_OUT_34     16.250000       4.144864        42.347557       38.520000      
FLOW_OUT_34     16.025999       2.373141        35.387604       37.860001      
FLOW_OUT_34     15.477000       1.566338        25.909639       36.830002      
FLOW_OUT_34     14.783000       8.722879        19.795557       35.590000      
FLOW_OUT_34     13.366000       2.939668        16.163277       34.220001      
FLOW_OUT_34     22.422001       14.686666       39.341251       33.099998      
FLOW_OUT_34     29.457001       21.340313       56.280014       32.599998      
FLOW_OUT_34     19.382000       8.295950        38.085152       31.740000      
FLOW_OUT_34     22.662001       23.013126       47.830009       31.920000      
FLOW_OUT_34     23.527000       21.915937       46.537998       30.020000      
FLOW_OUT_34     25.013000       12.197708       35.643330       29.490000      
FLOW_OUT_34     26.204000       11.030263       36.387997       29.020000      
FLOW_OUT_34     16.632999       1.564595        20.814133       27.840000      
FLOW_OUT_34     15.903000       0.915885        16.247202       26.510000      
FLOW_OUT_34     14.934000       0.628695        12.205374       25.059999      
FLOW_OUT_34     13.826000       0.130414        8.896831        23.600000      
FLOW_OUT_34     12.943000       0.061550        6.919630        22.120001      
FLOW_OUT_34     14.373000       1.643484        16.828199       20.700001      
FLOW_OUT_34     28.469999       15.709126       51.962997       19.629999      
FLOW_OUT_34     29.417000       6.266503        26.644526       19.930000      
FLOW_OUT_34     19.691999       16.151876       50.340996       18.969999      
FLOW_OUT_34     14.427000       2.094275        24.901602       18.250000      
FLOW_OUT_34     11.976000       0.341687        16.411814       17.490000      
FLOW_OUT_34     12.591000       0.950266        11.972970       16.709999      
FLOW_OUT_34     12.085000       0.153202        9.172838        15.860000      
FLOW_OUT_34     11.894000       0.040809        5.972970        14.910000      
FLOW_OUT_34     12.551000       0.937670        4.838650        14.030000      
FLOW_OUT_34     15.140000       2.182697        6.662800        13.420000      
FLOW_OUT_34     15.370000       2.139513        7.653000        12.590000      
FLOW_OUT_34     17.634001       5.335350        20.941051       11.950000      
FLOW_OUT_36     10.410000       7.005675        10.752602       5.043000       
FLOW_OUT_36     9.521000        8.686875        15.340691       4.251000       
FLOW_OUT_36     10.064000       7.507425        11.949066       5.443000       
FLOW_OUT_36     10.115000       13.996545       17.894751       12.090000      
FLOW_OUT_36     8.662000        0.256389        4.348682        5.539000       
FLOW_OUT_36     8.262000        0.137802        1.646095        4.792000       
FLOW_OUT_36     7.803000        0.081237        0.582590        4.129000       
FLOW_OUT_36     7.942000        0.082493        0.425118        3.549000       
FLOW_OUT_36     7.951000        0.180579        0.853193        3.071000       
FLOW_OUT_36     8.247000        1.772100        3.047737        2.925000       
FLOW_OUT_36     8.951000        3.185425        5.148725        3.082000       
FLOW_OUT_36     9.467000        2.457281        5.664824        2.965000       
FLOW_OUT_36     10.418000       8.557300        16.063564       5.298000       
FLOW_OUT_36     10.225000       18.552225       23.309004       10.880000      
FLOW_OUT_36     9.886000        17.610001       25.336670       11.150000      
FLOW_OUT_36     9.844000        21.932693       27.503002       17.540001      
FLOW_OUT_36     8.780000        0.837880        7.135481        8.061000       
FLOW_OUT_36     8.480000        0.264831        2.964260        7.028000       
FLOW_OUT_36     8.312000        0.188127        1.504582        6.066000       
FLOW_OUT_36     8.036000        0.144635        0.849728        5.223000       
FLOW_OUT_36     8.027000        0.186466        0.776941        4.517000       
FLOW_OUT_36     8.298000        0.697852        1.456767        3.986000       
FLOW_OUT_36     8.426000        0.597555        1.280963        3.501000       
FLOW_OUT_36     8.583000        0.201311        0.776400        3.094000       
FLOW_OUT_36     9.542000        0.691733        1.795700        2.766000       
FLOW_OUT_36     9.691000        0.145114        0.706479        2.521000       
FLOW_OUT_36     10.076000       3.563750        7.508600        2.735000       
FLOW_OUT_36     9.388000        0.189802        2.224080        2.734000       
FLOW_OUT_36     9.590000        0.148002        1.037160        2.376000       
FLOW_OUT_36     8.835000        0.059372        0.330934        2.051000       
FLOW_OUT_36     8.502000        0.045830        0.273619        1.769000       
FLOW_OUT_36     8.359000        0.034338        0.181278        1.521000       
FLOW_OUT_36     8.340000        0.013763        0.142063        1.312000       
FLOW_OUT_36     8.242000        0.009591        0.120416        1.131000       
FLOW_OUT_36     9.478000        2.189600        7.599901        1.456000       
FLOW_OUT_36     10.668000       2.790000        5.785000        2.191000       
FLOW_OUT_36     8.972000        1.905375        3.616900        2.299000       
FLOW_OUT_36     9.410000        1.229194        2.283500        2.258000       
FLOW_OUT_36     9.670000        1.438187        2.700400        2.105000       
FLOW_OUT_36     10.030000       0.364493        1.814843        1.981000       
FLOW_OUT_36     9.319000        0.045578        1.010793        1.726000       
FLOW_OUT_36     8.681000        0.017247        0.346184        1.486000       
FLOW_OUT_36     8.950000        0.010789        0.136039        1.278000       
FLOW_OUT_36     8.842000        0.007183        0.060024        1.096000       
FLOW_OUT_36     8.793000        0.407458        1.020666        0.992600       
FLOW_OUT_36     9.214000        1.099093        2.233300        1.120000       
FLOW_OUT_36     9.731000        2.966400        7.316308        1.620000       
FLOW_OUT_36     9.515000        0.675009        3.176140        1.748000       
FLOW_OUT_36     9.088000        1.523440        2.634900        1.671000       
FLOW_OUT_36     10.102000       2.598900        6.295575        1.956000       
FLOW_OUT_36     9.038000        2.070667        3.943000        2.057000       
FLOW_OUT_36     9.034000        0.374959        1.804458        1.944000       
FLOW_OUT_36     8.693000        0.027233        1.029884        1.700000       
FLOW_OUT_36     8.681000        0.007569        0.333299        1.462000       
FLOW_OUT_36     8.681000        0.002075        0.126011        1.256000       
FLOW_OUT_36     8.493000        0.001372        0.053526        1.076000       
FLOW_OUT_36     8.345000        0.001178        0.045939        0.923500       
FLOW_OUT_36     8.509000        2.797750        4.962667        2.250000       
FLOW_OUT_36     8.966000        8.430825        13.164691       6.933000       
FLOW_OUT_36     9.503000        1.509234        5.443600        2.202000       
FLOW_OUT_36     8.975000        4.577200        8.446677        3.164000       
FLOW_OUT_36     9.393000        2.925387        6.047824        2.904000       
FLOW_OUT_36     8.996000        3.028514        5.429834        3.184000       
FLOW_OUT_36     8.824000        6.555687        8.694454        4.051000       
FLOW_OUT_36     7.535000        0.134343        2.629285        3.355000       
FLOW_OUT_36     7.219000        0.058904        0.906463        2.893000       
FLOW_OUT_36     7.219000        0.035923        0.340255        2.493000       
FLOW_OUT_36     7.110000        0.027639        0.236719        2.143000       
FLOW_OUT_36     7.164000        0.019394        0.108090        1.847000       
FLOW_OUT_36     7.209000        0.018850        0.095246        1.593000       
FLOW_OUT_36     8.396000        1.402500        5.716115        1.551000       
FLOW_OUT_36     8.087000        2.980500        7.017000        2.233000       
FLOW_OUT_36     7.966000        7.140100        15.136689       3.403000       
FLOW_OUT_36     8.099000        5.009569        10.894202       4.502000       
FLOW_OUT_36     7.362000        1.636953        4.115125        4.168000       
FLOW_OUT_36     9.605000        20.657497       28.354729       15.520000      
FLOW_OUT_36     8.335000        4.930000        9.748002        6.569000       
FLOW_OUT_36     7.114000        0.748829        4.154605        5.146000       
FLOW_OUT_36     6.524000        0.078654        1.492086        4.440000       
FLOW_OUT_36     6.667000        0.052902        0.518625        3.813000       
FLOW_OUT_36     6.933000        0.046646        0.366523        3.283000       
FLOW_OUT_36     8.550000        0.103200        0.501299        2.832000       
FLOW_OUT_36     8.709000        1.761667        4.126280        2.692000       
FLOW_OUT_36     8.402000        1.024078        2.415000        2.610000       
FLOW_OUT_36     8.450000        1.513375        2.872500        2.500000       
FLOW_OUT_36     8.440000        1.445092        2.928767        2.448000       
FLOW_OUT_36     9.026000        5.123900        14.453201       2.872000       
FLOW_OUT_36     8.468000        0.370806        5.602227        3.584000       
FLOW_OUT_36     7.888000        0.183386        2.233440        3.114000       
FLOW_OUT_36     7.402000        0.093187        0.870899        2.694000       
FLOW_OUT_36     7.328000        0.056619        0.337703        2.326000       
FLOW_OUT_36     7.328000        0.044737        0.238289        2.003000       
FLOW_OUT_36     7.261000        0.016528        0.185688        1.728000       
FLOW_OUT_36     8.215000        1.564958        6.292947        1.632000       
FLOW_OUT_36     9.421000        3.639725        7.670065        2.620000       
FLOW_OUT_36     8.781000        1.687350        3.975075        2.578000       
FLOW_OUT_36     9.182000        3.295800        6.987801        2.955000       
FLOW_OUT_36     9.305000        3.515067        9.126886        3.076000       
FLOW_OUT_36     10.280000       1.862877        6.263799        3.494000       
FLOW_OUT_36     9.605000        3.694225        6.346300        3.596000       
FLOW_OUT_36     8.279000        0.484887        2.438770        3.280000       
FLOW_OUT_36     7.350000        0.089826        1.199922        2.871000       
FLOW_OUT_36     7.073000        0.048655        0.531592        2.476000       
FLOW_OUT_36     6.803000        0.036741        0.243636        2.130000       
FLOW_OUT_36     6.586000        0.017937        0.197731        1.837000       
FLOW_OUT_36     9.068000        0.905722        1.787265        1.736000       
FLOW_OUT_36     10.832000       1.942600        5.159972        1.829000       
FLOW_OUT_36     10.229000       1.632720        4.203600        2.013000       
FLOW_OUT_36     10.961000       11.392200       18.222399       4.562000       
FLOW_OUT_36     10.298000       3.928250        7.055748        3.969000       
FLOW_OUT_36     9.019000        0.583195        2.995420        3.600000       
FLOW_OUT_36     8.399000        0.884265        2.117240        3.239000       
FLOW_OUT_36     8.234000        0.646705        1.311540        2.878000       
FLOW_OUT_36     8.144000        0.065171        0.617549        2.532000       
FLOW_OUT_36     7.978000        0.032473        0.298711        2.182000       
FLOW_OUT_36     7.557000        0.024248        0.207174        1.875000       
FLOW_OUT_36     7.340000        0.009246        0.087175        1.615000       
FLOW_OUT_36     7.183000        0.032528        0.098553        1.393000       
FLOW_OUT_36     10.583000       8.133250        16.395378       4.660000       
FLOW_OUT_36     8.708000        0.673474        4.772280        2.810000       
FLOW_OUT_36     9.921000        5.294175        10.603267       4.069000       
FLOW_OUT_36     9.111000        2.021477        6.065249        3.531000       
FLOW_OUT_36     9.391000        6.120800        10.849576       4.836000       
FLOW_OUT_36     9.759000        3.232435        7.324999        4.148000       
FLOW_OUT_36     8.581000        0.128473        3.025440        3.751000       
FLOW_OUT_36     8.365000        0.055949        1.005971        3.233000       
FLOW_OUT_36     8.173000        0.028531        0.369698        2.783000       
FLOW_OUT_36     8.006000        0.019418        0.253624        2.389000       
FLOW_OUT_36     7.495000        0.015246        0.114287        2.056000       
FLOW_OUT_36     7.727000        0.611663        1.340120        1.862000       
FLOW_OUT_36     7.786000        2.376725        5.838630        2.508000       
FLOW_OUT_36     9.775000        9.209200        18.353449       4.394000       
FLOW_OUT_36     8.595000        1.328630        7.457901        4.012000       
FLOW_OUT_36     8.473000        7.378400        11.804134       5.282000       
FLOW_OUT_36     9.514000        1.810474        5.527667        4.492000       
FLOW_OUT_36     9.596000        7.246900        9.345075        6.964000       
FLOW_OUT_36     8.029000        0.109061        2.481520        4.067000       
FLOW_OUT_36     7.695000        0.060275        0.831521        3.504000       
FLOW_OUT_36     7.581000        0.041589        0.410121        3.017000       
FLOW_OUT_36     7.302000        0.034006        0.158100        2.591000       
FLOW_OUT_36     7.291000        0.928263        1.528306        2.381000       
FLOW_OUT_36     7.325000        0.123041        0.395444        2.085000       
FLOW_OUT_36     10.127000       1.794800        4.158725        2.101000       
FLOW_OUT_36     9.009000        2.346781        5.432275        2.198000       
FLOW_OUT_36     7.949000        0.329811        2.700280        2.369000       
FLOW_OUT_36     8.563000        3.264200        4.937800        2.532000       
FLOW_OUT_36     8.426000        2.541436        4.407000        2.513000       
FLOW_OUT_36     9.312000        1.079226        2.542500        2.470000       
FLOW_OUT_36     8.762000        1.133000        2.618000        2.382000       
FLOW_OUT_36     7.472000        0.040749        0.899400        2.065000       
FLOW_OUT_36     7.014000        0.015470        0.365720        1.776000       
FLOW_OUT_36     7.003000        0.009398        0.159001        1.523000       
FLOW_OUT_36     7.003000        0.005527        0.068786        1.309000       
FLOW_OUT_36     6.789000        0.004561        0.058937        1.125000       
FLOW_OUT_36     7.184000        0.736917        2.786769        0.995100       
FLOW_OUT_36     7.519000        0.381548        2.145440        1.270000       
FLOW_OUT_36     9.234000        1.387156        2.816800        1.348000       
FLOW_OUT_36     7.154000        0.501480        1.729720        1.289000       
FLOW_OUT_36     7.182000        3.218800        7.291106        1.730000       
FLOW_OUT_36     5.972000        0.071035        2.014375        1.857000       
FLOW_OUT_36     5.938000        0.015718        0.965396        1.600000       
FLOW_OUT_36     6.098000        0.009959        0.315923        1.376000       
FLOW_OUT_36     6.050000        0.002361        0.148470        1.182000       
FLOW_OUT_36     5.744000        0.001292        0.050392        1.013000       
FLOW_OUT_36     5.843000        0.004871        0.046852        0.869900       
FLOW_OUT_36     6.438000        0.085448        0.444175        0.763300       
FLOW_OUT_36     6.755000        0.142114        0.583755        0.682300       
FLOW_OUT_36     6.918000        0.873388        3.184560        0.746400       
FLOW_OUT_37     17.496000       14.971899       27.064411       8.797000       
FLOW_OUT_37     11.684000       17.414000       31.630766       10.730000      
FLOW_OUT_37     12.323000       17.171000       26.320400       12.410000      
FLOW_OUT_37     15.205000       28.589996       38.806492       16.080000      
FLOW_OUT_37     10.533000       1.122665        14.934902       14.590000      
FLOW_OUT_37     10.093000       0.773151        7.916480        12.690000      
FLOW_OUT_37     9.291000        0.506925        3.645170        11.000000      
FLOW_OUT_37     9.038000        0.316954        2.147760        9.520000       
FLOW_OUT_37     8.802000        0.755376        1.854816        8.279000       
FLOW_OUT_37     8.694000        3.675833        6.857800        7.697000       
FLOW_OUT_37     11.146000       6.587137        10.686074       7.773000       
FLOW_OUT_37     11.328000       5.405536        10.924549       7.407000       
FLOW_OUT_37     12.173000       14.302800       33.972301       8.946000       
FLOW_OUT_37     16.042999       32.208252       49.546856       13.460000      
FLOW_OUT_37     14.336000       32.254124       48.210663       16.580000      
FLOW_OUT_37     14.283000       47.263000       61.851749       22.860001      
FLOW_OUT_37     11.197000       3.216534        28.216536       22.639999      
FLOW_OUT_37     9.608000        1.905588        15.473398       19.850000      
FLOW_OUT_37     9.237000        1.023727        7.511700        17.280001      
FLOW_OUT_37     9.154000        0.576279        4.887510        15.010000      
FLOW_OUT_37     9.007000        0.839488        3.272640        13.080000      
FLOW_OUT_37     9.389000        2.186615        3.809850        11.550000      
FLOW_OUT_37     10.661000       1.891542        3.326725        10.180000      
FLOW_OUT_37     10.508000       1.103372        2.477125        9.007000       
FLOW_OUT_37     12.624000       2.230395        3.969200        8.053000       
FLOW_OUT_37     12.667000       0.875468        2.168800        7.380000       
FLOW_OUT_37     18.365999       6.231700        15.027641       7.397000       
FLOW_OUT_37     13.472000       0.996207        5.839858        7.250000       
FLOW_OUT_37     12.921000       0.679832        2.938040        6.338000       
FLOW_OUT_37     10.642000       0.403300        1.802713        5.510000       
FLOW_OUT_37     9.831000        0.270979        1.169520        4.788000       
FLOW_OUT_37     9.318000        0.110220        0.699429        4.149000       
FLOW_OUT_37     8.981000        0.053142        0.574565        3.604000       
FLOW_OUT_37     8.833000        0.040931        0.487048        3.131000       
FLOW_OUT_37     12.559000       3.655500        15.622426       3.639000       
FLOW_OUT_37     16.527000       7.200480        12.888800       5.132000       
FLOW_OUT_37     11.891000       4.325362        8.255600        5.360000       
FLOW_OUT_37     12.226000       2.647153        5.292374        5.221000       
FLOW_OUT_37     14.415000       3.498140        5.990200        4.833000       
FLOW_OUT_37     14.399000       1.095736        4.318175        4.561000       
FLOW_OUT_37     12.062000       0.148346        2.062350        3.982000       
FLOW_OUT_37     10.339000       0.084380        0.751016        3.436000       
FLOW_OUT_37     9.913000        0.057179        0.344387        2.963000       
FLOW_OUT_37     9.482000        0.030098        0.278865        2.547000       
FLOW_OUT_37     9.360000        0.680403        2.094980        2.285000       
FLOW_OUT_37     12.574000       2.256775        4.533499        2.496000       
FLOW_OUT_37     13.038000       3.917350        14.510228       2.872000       
FLOW_OUT_37     14.211000       2.092701        8.883451        3.845000       
FLOW_OUT_37     12.970000       3.387774        5.893052        3.678000       
FLOW_OUT_37     14.508000       5.567600        13.569200       4.234000       
FLOW_OUT_37     12.004000       4.335379        8.553333        4.412000       
FLOW_OUT_37     11.535000       0.890489        4.308787        4.156000       
FLOW_OUT_37     9.985000        0.042570        2.556940        3.637000       
FLOW_OUT_37     9.510000        0.007011        1.252616        3.128000       
FLOW_OUT_37     9.243000        0.003774        0.537400        2.687000       
FLOW_OUT_37     8.843000        0.003126        0.325975        2.301000       
FLOW_OUT_37     8.526000        0.002682        0.279650        1.974000       
FLOW_OUT_37     8.611000        1.940500        9.814462        2.141000       
FLOW_OUT_37     9.438000        6.538650        21.147503       3.172000       
FLOW_OUT_37     12.362000       7.169200        21.160336       6.253000       
FLOW_OUT_37     10.502000       8.715124        17.334970       6.194000       
FLOW_OUT_37     12.724000       7.743572        15.902000       7.530000       
FLOW_OUT_37     12.996000       7.388900        12.991999       8.020000       
FLOW_OUT_37     11.851000       14.032700       18.491465       9.076000       
FLOW_OUT_37     9.534000        0.672514        7.433280        8.233000       
FLOW_OUT_37     8.889000        0.325881        4.416680        7.151000       
FLOW_OUT_37     8.665000        0.248413        2.030140        6.209000       
FLOW_OUT_37     8.464000        0.074990        1.125928        5.378000       
FLOW_OUT_37     8.515000        0.021938        0.941634        4.670000       
FLOW_OUT_37     7.266000        0.016539        0.609219        4.057000       
FLOW_OUT_37     10.172000       2.157958        10.096465       3.852000       
FLOW_OUT_37     12.629000       8.194167        17.219625       5.235000       
FLOW_OUT_37     12.585000       11.637200       30.382942       6.584000       
FLOW_OUT_37     11.687000       13.132917       26.840002       10.090000      
FLOW_OUT_37     8.815000        3.516037        12.313799       9.344000       
FLOW_OUT_37     15.092000       20.264000       51.967274       11.700000      
FLOW_OUT_37     11.199000       14.178750       31.418756       14.930000      
FLOW_OUT_37     10.391000       1.973870        13.977551       13.880000      
FLOW_OUT_37     7.594000        0.480201        7.409719        12.040000      
FLOW_OUT_37     6.593000        0.345434        3.349540        10.390000      
FLOW_OUT_37     6.444000        0.111027        1.878256        8.995000       
FLOW_OUT_37     9.961000        0.553925        1.606920        7.797000       
FLOW_OUT_37     14.158000       3.737156        9.047699        7.276000       
FLOW_OUT_37     12.744000       3.006850        5.816400        6.944000       
FLOW_OUT_37     12.666000       3.793413        7.038933        6.586000       
FLOW_OUT_37     9.476000        3.572411        6.830249        6.397000       
FLOW_OUT_37     14.214000       9.477200        29.654253       7.073000       
FLOW_OUT_37     10.234000       1.974375        14.810001       8.600000       
FLOW_OUT_37     8.476000        0.857120        6.634659        7.552000       
FLOW_OUT_37     7.678000        0.538675        4.020830        6.605000       
FLOW_OUT_37     7.348000        0.410386        2.546240        5.768000       
FLOW_OUT_37     6.685000        0.129543        1.576332        5.024000       
FLOW_OUT_37     6.227000        0.069552        1.088713        4.387000       
FLOW_OUT_37     7.712000        2.133000        11.022355       4.059000       
FLOW_OUT_37     14.168000       9.692175        18.020338       5.953000       
FLOW_OUT_37     12.698000       3.801938        7.874726        5.895000       
FLOW_OUT_37     13.198000       8.136500        16.920799       6.656000       
FLOW_OUT_37     11.695000       6.926161        15.381499       6.901000       
FLOW_OUT_37     15.368000       7.228400        16.302797       7.789000       
FLOW_OUT_37     12.818000       8.314166        14.019499       7.990000       
FLOW_OUT_37     10.486000       1.304540        7.009735        7.360000       
FLOW_OUT_37     10.184000       0.495249        4.092800        6.499000       
FLOW_OUT_37     9.714000        0.338222        2.462280        5.664000       
FLOW_OUT_37     9.373000        0.111474        1.541593        4.924000       
FLOW_OUT_37     9.254000        0.044614        1.003830        4.291000       
FLOW_OUT_37     11.076000       2.029938        3.978400        4.034000       
FLOW_OUT_37     14.164000       4.013900        10.762608       4.184000       
FLOW_OUT_37     15.165000       3.939576        8.053575        4.622000       
FLOW_OUT_37     14.677000       18.610300       40.421204       8.179000       
FLOW_OUT_37     13.553000       8.978953        17.353096       9.022000       
FLOW_OUT_37     11.817000       1.436502        8.570998        8.240000       
FLOW_OUT_37     10.686000       1.975384        6.320599        7.413000       
FLOW_OUT_37     10.356000       1.480301        4.029499        6.608000       
FLOW_OUT_37     9.349000        0.337780        2.535320        5.846000       
FLOW_OUT_37     8.822000        0.216322        1.668350        5.077000       
FLOW_OUT_37     8.720000        0.054368        1.022736        4.399000       
FLOW_OUT_37     8.634000        0.011643        0.763800        3.819000       
FLOW_OUT_37     8.493000        0.158090        0.622252        3.319000       
FLOW_OUT_37     13.470000       10.536499       31.981998       5.360000       
FLOW_OUT_37     11.282000       2.560563        12.219813       6.737000       
FLOW_OUT_37     14.337000       7.451200        20.310799       6.462000       
FLOW_OUT_37     12.248000       6.957792        18.417868       8.566000       
FLOW_OUT_37     10.747000       8.995026        20.332453       8.003000       
FLOW_OUT_37     12.052000       9.194927        20.987247       9.952000       
FLOW_OUT_37     8.886000        0.530902        8.389766        9.024000       
FLOW_OUT_37     8.590000        0.260625        4.789001        7.815000       
FLOW_OUT_37     8.424000        0.172664        2.143120        6.762000       
FLOW_OUT_37     8.091000        0.099151        1.239992        5.836000       
FLOW_OUT_37     7.836000        0.010820        0.745829        5.049000       
FLOW_OUT_37     8.606000        1.503156        2.809725        4.546000       
FLOW_OUT_37     9.222000        2.315813        10.145515       4.262000       
FLOW_OUT_37     16.198999       12.402949       38.071026       6.566000       
FLOW_OUT_37     13.173000       4.736237        22.598400       9.572000       
FLOW_OUT_37     11.658000       14.385798       23.919430       9.914000       
FLOW_OUT_37     12.146000       4.780345        15.242002       10.630000      
FLOW_OUT_37     11.330000       12.838750       19.421427       10.690000      
FLOW_OUT_37     9.512000        0.610276        8.972701        10.150000      
FLOW_OUT_37     8.924000        0.381569        4.581000        8.792000       
FLOW_OUT_37     8.457000        0.258998        2.459540        7.617000       
FLOW_OUT_37     8.224000        0.064355        1.360312        6.583000       
FLOW_OUT_37     7.967000        2.196062        3.294625        5.980000       
FLOW_OUT_37     7.901000        0.398811        1.364920        5.257000       
FLOW_OUT_37     10.732000       3.656000        8.826301        5.168000       
FLOW_OUT_37     11.667000       5.046250        10.491249       5.318000       
FLOW_OUT_37     7.989000        1.870304        7.306398        5.637000       
FLOW_OUT_37     10.496000       6.276667        10.529999       5.871000       
FLOW_OUT_37     12.221000       5.835275        9.823551        5.738000       
FLOW_OUT_37     11.788000       2.273771        6.129200        5.596000       
FLOW_OUT_37     12.202000       2.670255        6.199001        5.349000       
FLOW_OUT_37     9.128000        0.139935        2.731787        4.653000       
FLOW_OUT_37     7.951000        0.041699        0.719048        3.449000       
FLOW_OUT_37     7.381000        0.014983        0.445298        2.971000       
FLOW_OUT_37     6.389000        0.003997        0.376594        2.558000       
